Timestamp,¿Para qué tipo de empresa trabaja?,La empresa para la que usted trabaja se dedica principalmente a,¿Cuantos años de fundada tiene la empresa para la que trabaja?,¿Tiene usted título de fundador en la empresa?,¿Qué porcentaje de su tiempo laboral se ocupa en tareas relacionadas a desarrollo de software?,¿Qué porcentaje de su tiempo laboral se ocupa en gerencia de proyectos?,¿Qué porcentaje de su tiempo laboral se ocupa en liderazgo técnico?,¿Qué porcentaje de su tiempo laboral se ocupa en gerencia de ingenieria?,¿Cuánto tiempo lleva en su cargo actual (incluyendo freelance)?,¿Cuántos años de experiencia en desarrollo de software profesional tiene?,¿En cuál de los siguientes lenguajes de programación ocupa la mayoría de su tiempo laboral?,Tipo de relación laboral,¿Tiene titulo universitario o técnico?,¿Estudío alguna carrera de PREgrado relacionada a ingeniería de sistemas?,¿Estudío alguna carrera de POSTgrado relacionada a ingeniería de sistemas?,¿Tomó clases de programación o algorítmia en la universidad?,¿Cuál es su máximo titulo alcanzado (graduado)?,¿A usted le pagan en pesos colombianos (COP) o dólares (USD)?,¿Cuanto es su salario ANUAL?,¿Cuanto era el salario ANUAL de su trabajo anterior?,¿Quién paga su seguro de salud?,¿Quién paga sus pensiones y cesantias?,"Si tiene acciones (opciones) en la empresa, que porcentaje de participación tiene",¿Trabaja usted en proyectos freelance a pesar de tener trabajo tiempo completo?,¿Cuanto fue el total de sus ingresos adicionales de proyectos freelance el año pasado?,¿Siente que su salario es justo?,¿Cuantos años tiene?,¿Con cual pronombre prefiere que se refieran a usted?,¿Cuál es su nivel de inglés para realizar conversaciones técnicas sobre software?,¿Se considera usted parte de una minoría racial o étnica?,¿Cuantos hijos tiene?,¿En que ciudad de Colombia vive?
2016-01-13T14:08:02Z,empresa Colombiana con mercado Colombiano,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,1 año,1 año,C#,empleado,técnico,si,no,si,pregrado,pesos,26000000,14000000,mi empleador,mi empleador,no tengo,no,0,no,36,Por mi nombre,básico,no,4,Mosquera
2016-01-13T14:08:48Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,1 año,3 - 5 años,Java,empleado,universitario,si,si,si,pregrado,pesos,82500000,63000000,mi empleador,mi empleador,no tengo,no,0,si,29,el,avanzado,no,0,Envigado
2016-01-13T14:09:12Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,más de 10,no,80 - 90%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,3 - 5 años,3 - 5 años,JavaScript,empleado,universitario,si,no,si,pregrado,pesos,70000000,55000000,mi empleador,mi empleador,no tengo,no,0,si,26,el,avanzado,no,0,Medellín
2016-01-13T14:10:18Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,80 - 90%,no tengo responsabilidades de este tipo,20 - 30%,20 - 30%,menos de 1 año,2 años,Java,empleado,universitario,si,no,si,pregrado,pesos,27600000,37200000,mi empleador,mi empleador,no tengo,no,0,no,24,el,básico,no,0,Tuluá
2016-01-13T14:11:32Z,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,10 - 15 años,10 - 15 años,PHP,empleado,universitario,no,si,si,pregrado,pesos,56748000,12000000,mi empleador,mi empleador,no tengo,si,15000000,no,47,el,básico,no,2,Bogotá
2016-01-13T14:11:45Z,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,10 - 20%,no tengo responsabilidades gerenciales,más de 15 años,más de 15 años,HTML/CSS,empleado,universitario,si,si,si,pregrado,pesos,400000,42000000,mi empleador,mi empleador,no tengo,no,0,no,44,el,básico,no,2,Bogotá
2016-01-13T14:12:47Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,2 - 5,si,60 - 70%,20 - 30%,0 - 10%,0 - 10%,3 - 5 años,3 - 5 años,JavaScript,freelance,universitario,si,no,si,bachiller,pesos,9000000,9000000,yo,yo,no tengo,no,0,no,23,el,intermedio,no,0,Pereira
2016-01-13T14:12:55Z,empresa Colombiana con mercado EEUU,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",2 - 5,no,80 - 90%,0 - 10%,40 - 50%,40 - 50%,10 - 15 años,10 - 15 años,PHP,contratista,técnico,si,no,no,pregrado,pesos,60000000,18000000,yo,yo,1 - 5%,si,12000000,si,27,el,intermedio,no,0,Medellín
2016-01-13T14:14:15Z,empresa extranjera,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",más de 10,no,80 - 90%,0 - 10%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,1 año,3 - 5 años,Java,empleado,universitario,si,no,no,pregrado,pesos,70000000,70000000,mi empleador,mi empleador,no tengo,no,0,si,25,el,básico,no,1,Bogotá
2016-01-13T14:14:21Z,soy independiente (freelance),soy independiente,soy independiente,no,90 - 100%,50 - 60%,70 - 80%,70 - 80%,más de 15 años,más de 15 años,PHP,freelance,universitario,si,no,si,pregrado,pesos,40000000,20000000,no tengo,no tengo,no tengo,soy independiente,40000000,no,41,el,ninguno,no,3,Pereira
2016-01-13T14:15:29Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,90 - 100%,0 - 10%,50 - 60%,0 - 10%,1 año,1 año,JavaScript,empleado,universitario,si,no,no,bachiller,pesos,3840000,320000,yo,no tengo,mas de 20%,si,0,si,18,el,básico,no,0,Girardot
2016-01-13T14:15:56Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,2 - 5,si,50 - 60%,30 - 40%,30 - 40%,20 - 30%,3 - 5 años,10 - 15 años,JavaScript,empleado,universitario,si,no,si,pregrado,pesos,4500000,3200000,mi empleador,mi empleador,mas de 20%,no,0,si,33,el,intermedio,no,1,Medellín
2016-01-13T14:19:55Z,empresa Colombiana con mercado global,consultoría y servicios de desarrollo de software a la medida,más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,10 - 20%,no tengo responsabilidades gerenciales,3 - 5 años,3 - 5 años,Java,empleado,universitario,si,si,si,pregrado,pesos,49000000,43000000,mi empleador,mi empleador,no tengo,no,500000,no,29,el,avanzado,no,0,Medellín
2016-01-13T14:26:31Z,soy independiente (freelance),soy independiente,soy independiente,no,60 - 70%,10 - 20%,no tengo responsabilidades de liderazgo técnico,10 - 20%,3 - 5 años,3 - 5 años,C#,freelance,universitario,si,no,si,pregrado,pesos,16800000,16800000,yo,yo,no tengo,soy independiente,8000000,no,30,el,básico,no,0,Bogotá
2016-01-13T14:26:53Z,empresa extranjera,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",más de 10,no,80 - 90%,20 - 30%,50 - 60%,40 - 50%,5 - 10 años,5 - 10 años,C#,empleado,universitario,si,si,si,pregrado,pesos,52000000,39000000,mi empleador,mi empleador,no tengo,no,0,si,34,el,intermedio,no,2,Duitama
2016-01-13T14:29:39Z,soy independiente (freelance),soy independiente,soy independiente,no,50 - 60%,30 - 40%,0 - 10%,no tengo responsabilidades gerenciales,1 año,más de 15 años,Java,freelance,universitario,si,no,si,pregrado,pesos,36000000,36000000,yo,yo,no tengo,soy independiente,0,no,42,el,avanzado,no,0,Cali
2016-01-13T14:30:37Z,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,10 - 20%,80 - 90%,no tengo responsabilidades de liderazgo técnico,90 - 100%,2 años,3 - 5 años,HTML/CSS,empleado,universitario,si,no,si,pregrado,pesos,1992000,1700000,mi empleador,mi empleador,no tengo,no,0,no,23,ella,básico,no,0,Cali
2016-01-13T14:36:27Z,empresa Colombiana con mercado Colombiano,otro,más de 10,no,70 - 80%,10 - 20%,0 - 10%,no tengo responsabilidades gerenciales,2 años,10 - 15 años,Java,empleado,universitario,si,si,si,maestria,pesos,34416000,27048000,mi empleador,mi empleador,no tengo,si,0,si,33,el,básico,no,0,Cali
2016-01-13T14:37:28Z,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,50 - 60%,20 - 30%,50 - 60%,no tengo responsabilidades gerenciales,3 - 5 años,5 - 10 años,C#,empleado,universitario,si,no,si,pregrado,pesos,70200000,46990000,mi empleador,mi empleador,no tengo,si,0,si,31,el,básico,no,1,Bogotá
2016-01-13T14:41:02Z,soy independiente (freelance),soy independiente,soy independiente,no,90 - 100%,no tengo responsabilidades de este tipo,20 - 30%,no tengo responsabilidades gerenciales,5 - 10 años,5 - 10 años,Ruby,freelance,universitario,si,no,si,pregrado,dolares,21600,23500,yo,yo,no tengo,soy independiente,0,no,34,el,intermedio,no,0,Manizales
2016-01-13T14:41:46Z,soy independiente (freelance),soy independiente,soy independiente,no,40 - 50%,40 - 50%,0 - 10%,0 - 10%,1 año,3 - 5 años,JavaScript,freelance,universitario,no,no,no,pregrado,pesos,14000000,28000000,yo,yo,no tengo,soy independiente,0,no,28,el,intermedio,no,0,Bogotá
2016-01-13T14:41:51Z,empresa extranjera,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",2 - 5,no,80 - 90%,0 - 10%,20 - 30%,0 - 10%,2 años,3 - 5 años,Ruby,empleado,universitario,si,no,si,pregrado,pesos,29106000,21420000,mi empleador,mi empleador,no tengo,no,0,no,26,el,avanzado,no,0,Cali
2016-01-13T14:42:58Z,empresa Colombiana con mercado Colombiano,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",2 - 5,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,3 - 5 años,5 - 10 años,Objective-C,empleado,universitario,si,no,si,pregrado,pesos,54000000,48000000,mi empleador,mi empleador,no tengo,si,500000,si,30,el,intermedio,no,0,Bogotá
2016-01-13T14:43:58Z,empresa Colombiana con mercado global,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",2 - 5,no,90 - 100%,10 - 20%,10 - 20%,10 - 20%,5 - 10 años,5 - 10 años,JavaScript,contratista,universitario,si,si,si,maestria,dolares,1500,1000,yo,yo,1 - 5%,si,500,no,25,el,avanzado,no,0,Medellín
2016-01-13T14:43:59Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,50 - 60%,90 - 100%,90 - 100%,90 - 100%,10 - 15 años,10 - 15 años,PLSQL,empleado,universitario,si,si,si,maestria,pesos,26000000,24000000,mi empleador,mi empleador,no tengo,no,0,no,32,el,básico,no,0,Manizales
2016-01-13T14:45:24Z,empresa Colombiana con mercado EEUU,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,menos de 1 año,Java,empleado,universitario,si,no,si,pregrado,pesos,22800000,22800000,mi empleador,mi empleador,no tengo,no,0,si,23,el,avanzado,no,0,Cali
2016-01-13T14:47:40Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,más de 10,no,80 - 90%,no tengo responsabilidades de este tipo,10 - 20%,no tengo responsabilidades gerenciales,5 - 10 años,5 - 10 años,Ruby,freelance,universitario,si,no,si,pregrado,dolares,20000,3000,yo,yo,no tengo,si,4000,no,28,el,intermedio,no,0,Manizales
2016-01-13T14:48:14Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,5 - 10,si,50 - 60%,20 - 30%,20 - 30%,10 - 20%,5 - 10 años,3 - 5 años,JavaScript,empleado,universitario,si,si,si,pregrado,pesos,36000000,24000000,yo,yo,10 - 20%,si,5000000,no,21,el,intermedio,no,1,Bogotá
2016-01-13T14:51:21Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,80 - 90%,20 - 30%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,1 año,3 - 5 años,Python,empleado,ningúno,si,no,si,bachiller,pesos,15000000,5000000,yo,yo,no tengo,si,0,no,22,developer,avanzado,no,0,Cali
2016-01-13T14:51:45Z,empresa Colombiana con mercado Colombiano,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",2 - 5,si,50 - 60%,10 - 20%,10 - 20%,20 - 30%,3 - 5 años,5 - 10 años,C#,empleado,universitario,si,no,si,pregrado,pesos,32000000,29900000,mi empleador,no tengo,mas de 20%,no,0,si,25,el,básico,no,0,Medellín
2016-01-13T14:52:08Z,empresa extranjera,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",5 - 10,no,80 - 90%,20 - 30%,40 - 50%,0 - 10%,3 - 5 años,5 - 10 años,Ruby,empleado,universitario,si,no,si,pregrado,pesos,34000000,22000000,mi empleador,mi empleador,no tengo,no,0,no,31,el,avanzado,no,0,Cali
2016-01-13T15:04:51Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,70 - 80%,10 - 20%,10 - 20%,no tengo responsabilidades gerenciales,1 año,3 - 5 años,C#,empleado,universitario,si,no,si,pregrado,pesos,42000000,15000000,yo,yo,no tengo,si,3000000,no,25,el,intermedio,no,0,Bogotá
2016-01-13T15:10:28Z,soy independiente (freelance),soy independiente,soy independiente,no,50 - 60%,no tengo responsabilidades de este tipo,10 - 20%,no tengo responsabilidades gerenciales,5 - 10 años,5 - 10 años,ABAP,freelance,universitario,si,no,si,pregrado,pesos,120000000,144000000,yo,yo,no tengo,soy independiente,45000000,si,30,el,intermedio,no,0,Bello
2016-01-13T15:10:46Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,más de 10,si,40 - 50%,20 - 30%,0 - 10%,no tengo responsabilidades gerenciales,10 - 15 años,más de 15 años,Java,empleado,universitario,si,no,si,pregrado,pesos,200000000,4300000,mi empleador,mi empleador,mas de 20%,no,0,si,42,el,intermedio,no,2,Bogotá
2016-01-13T15:11:30Z,soy independiente (freelance),soy independiente,2 - 5,si,70 - 80%,30 - 40%,0 - 10%,no tengo responsabilidades gerenciales,5 - 10 años,más de 15 años,HTML/CSS,freelance,universitario,si,no,si,pregrado,pesos,15000000,0,yo,yo,mas de 20%,soy independiente,20000000,no,32,el,avanzado,no,0,Bogotá
2016-01-13T15:15:29Z,empresa Colombiana con mercado EEUU,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",más de 10,no,30 - 40%,0 - 10%,0 - 10%,0 - 10%,3 - 5 años,más de 15 años,Java,empleado,universitario,no,no,si,pregrado,pesos,84000000,51000000,mi empleador,mi empleador,0.5 - 1%,si,10000000,no,39,el,básico,no,1,Bogotá
2016-01-13T15:19:13Z,empresa extranjera,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",2 - 5,no,80 - 90%,10 - 20%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,2 años,PHP,empleado,ningúno,si,no,si,bachiller,pesos,28800000,12000000,no tengo,no tengo,no tengo,si,25000000,si,24,el,básico,no,0,Ibagué
2016-01-13T15:22:12Z,soy independiente (freelance),soy independiente,soy independiente,si,80 - 90%,0 - 10%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,5 - 10 años,más de 15 años,PowerBuilder,freelance,universitario,si,no,si,pregrado,pesos,42000000,42000000,yo,yo,no tengo,soy independiente,35000000,no,41,Por mi nombre Propio,básico,no,2,Bogotá
2016-01-13T15:27:16Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,70 - 80%,no tengo responsabilidades de este tipo,10 - 20%,no tengo responsabilidades gerenciales,3 - 5 años,3 - 5 años,Java,empleado,universitario,si,si,si,pregrado,pesos,47180000,42000000,mi empleador,mi empleador,no tengo,no,0,no,27,el,intermedio,no,0,Medellín
2016-01-13T15:29:30Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,60 - 70%,no tengo responsabilidades de este tipo,20 - 30%,no tengo responsabilidades gerenciales,3 - 5 años,3 - 5 años,Java,empleado,universitario,si,no,no,pregrado,pesos,50000000,20000000,mi empleador,mi empleador,no tengo,no,0,no,26,el,básico,no,0,Medellín
2016-01-13T15:29:34Z,soy independiente (freelance),consultoría y servicios de desarrollo de software a la medida,2 - 5,si,60 - 70%,10 - 20%,10 - 20%,10 - 20%,2 años,5 - 10 años,Python,contratista,universitario,si,no,si,pregrado,pesos,40000000,20000000,yo,yo,mas de 20%,si,4000000,no,27,el,intermedio,no,0,Villavicencio
2016-01-13T15:35:57Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,90 - 100%,no tengo responsabilidades de este tipo,30 - 40%,no tengo responsabilidades gerenciales,2 años,5 - 10 años,PHP,contratista,universitario,si,no,si,pregrado,pesos,36000000,26000000,yo,yo,no tengo,si,2500000,no,34,el,avanzado,no,0,Bogotá
2016-01-13T15:36:28Z,empresa extranjera,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",2 - 5,no,50 - 60%,0 - 10%,40 - 50%,no tengo responsabilidades gerenciales,1 año,3 - 5 años,Ruby,empleado,universitario,si,no,si,pregrado,dolares,120000,115000,mi empleador,yo,menos de 0.5%,no,0,si,26,el,avanzado,no,0,Medellín
2016-01-13T15:39:21Z,empresa Colombiana con mercado latinoamericano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,30 - 40%,60 - 70%,0 - 10%,0 - 10%,menos de 1 año,3 - 5 años,Java,empleado,universitario,si,si,si,maestria,pesos,60000000,30000000,mi empleador,mi empleador,no tengo,no,0,no,29,el,intermedio,no,0,Medellín
2016-01-13T15:41:58Z,empresa Colombiana con mercado Colombiano,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,0 - 10%,0 - 10%,3 - 5 años,3 - 5 años,C#,empleado,universitario,si,si,si,pregrado,pesos,2100000,2000000,mi empleador,mi empleador,no tengo,no,0,no,26,el,intermedio,no,0,Bogotá
2016-01-13T15:47:35Z,empresa Colombiana con mercado Colombiano,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",más de 10,no,50 - 60%,no tengo responsabilidades de este tipo,20 - 30%,10 - 20%,3 - 5 años,3 - 5 años,Java,empleado,universitario,si,no,si,pregrado,pesos,26000000,0,mi empleador,mi empleador,no tengo,no,0,si,23,el,intermedio,no,0,Retiro
2016-01-13T15:51:32Z,soy independiente (freelance),consultoría y servicios de desarrollo de software a la medida,2 - 5,no,60 - 70%,20 - 30%,0 - 10%,0 - 10%,3 - 5 años,5 - 10 años,Java,freelance,universitario,si,si,si,maestria,pesos,36000000,40000000,yo,yo,no tengo,no,3000000,si,27,el,intermedio,no,0,Medellín
2016-01-13T15:52:45Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,80 - 90%,no tengo responsabilidades de este tipo,10 - 20%,no tengo responsabilidades gerenciales,5 - 10 años,5 - 10 años,PHP,empleado,universitario,si,no,si,pregrado,pesos,25000000,0,mi empleador,mi empleador,no tengo,no,0,no,28,el,intermedio,no,0,Caldas
2016-01-13T15:55:13Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,60 - 70%,10 - 20%,10 - 20%,no tengo responsabilidades gerenciales,5 - 10 años,5 - 10 años,Cobol,empleado,universitario,si,no,si,pregrado,pesos,41340000,12090000,mi empleador,mi empleador,no tengo,no,0,si,33,ella,básico,no,1,Bogotá
2016-01-13T15:56:17Z,empresa Colombiana con mercado latinoamericano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,20 - 30%,10 - 20%,50 - 60%,20 - 30%,5 - 10 años,10 - 15 años,Java,empleado,universitario,si,si,si,pregrado,pesos,72800000,72800000,mi empleador,mi empleador,no tengo,no,0,no,31,el,avanzado,no,0,Medellín
2016-01-13T16:02:18Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,90 - 100%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,menos de 1 año,3 - 5 años,Java,empleado,universitario,si,no,si,pregrado,pesos,25000000,13000000,mi empleador,mi empleador,no tengo,no,0,no,23,el,básico,no,0,Medellín
2016-01-13T16:06:04Z,empresa extranjera,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",más de 10,no,90 - 100%,50 - 60%,50 - 60%,40 - 50%,3 - 5 años,3 - 5 años,Java,empleado,universitario,si,no,no,pregrado,pesos,44400000,16800000,yo,yo,no tengo,no,0,si,30,el,intermedio,no,1,Bogotá
2016-01-13T16:07:16Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,80 - 90%,0 - 10%,0 - 10%,0 - 10%,5 - 10 años,menos de 1 año,Java,empleado,universitario,si,no,si,pregrado,pesos,70000000,70000000,mi empleador,mi empleador,no tengo,no,0,si,30,el,avanzado,no,0,Medellín
2016-01-13T16:07:31Z,empresa Colombiana con mercado EEUU,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,10 - 15 años,10 - 15 años,Java,empleado,universitario,si,no,si,pregrado,pesos,5500000,3200000,mi empleador,mi empleador,no tengo,no,0,si,36,el,intermedio,no,0,Medellín
2016-01-13T16:09:09Z,empresa Colombiana con mercado latinoamericano,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,90 - 100%,no tengo responsabilidades de este tipo,20 - 30%,0 - 10%,1 año,3 - 5 años,Java,empleado,universitario,si,no,si,pregrado,pesos,75000000,31000000,yo,mi empleador,no tengo,no,0,si,26,el,avanzado,no,0,Medellín
2016-01-13T16:09:49Z,empresa Colombiana con mercado Colombiano,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",1,no,80 - 90%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,menos de 1 año,2 años,Java,contratista,universitario,si,no,si,pregrado,pesos,33600000,30000000,yo,yo,no tengo,si,2400000,no,25,el,avanzado,no,0,Bogotá
2016-01-13T16:14:43Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,90 - 100%,0 - 10%,0 - 10%,0 - 10%,menos de 1 año,3 - 5 años,Java,empleado,universitario,si,no,no,pregrado,pesos,3800000,3600000,yo,yo,no tengo,no,0,si,27,el,avanzado,Afrocolombiano o Afrodescendiente,0,Medellín
2016-01-13T16:14:48Z,empresa Colombiana con mercado latinoamericano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,90 - 100%,10 - 20%,1 año,3 - 5 años,C#,empleado,técnico,si,no,si,pregrado,pesos,2700000,1800000,mi empleador,mi empleador,no tengo,si,20000000,no,20,el,avanzado,no,0,Bogotá
2016-01-13T16:17:18Z,empresa Colombiana con mercado EEUU,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,90 - 100%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,1 año,5 - 10 años,HTML/CSS,empleado,técnico,no,no,si,pregrado,pesos,41600000,23400000,mi empleador,mi empleador,no tengo,si,3000000,si,36,el,avanzado,no,0,Medellín
2016-01-13T16:18:03Z,empresa Colombiana con mercado global,otro,más de 10,no,60 - 70%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,1 año,3 - 5 años,PL/SQL,empleado,universitario,si,no,si,pregrado,pesos,24000000,36000000,mi empleador,mi empleador,no tengo,no,0,si,29,el,intermedio,no,1,Jamundi
2016-01-13T16:18:08Z,empresa Colombiana con mercado global,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,90 - 100%,90 - 100%,90 - 100%,90 - 100%,3 - 5 años,5 - 10 años,PHP,empleado,universitario,si,no,si,pregrado,pesos,48750000,25200000,mi empleador,mi empleador,no tengo,si,550000,si,28,el,avanzado,no,0,Bogotá
2016-01-13T16:21:45Z,empresa Colombiana con mercado Colombiano,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",5 - 10,no,70 - 80%,0 - 10%,0 - 10%,no tengo responsabilidades gerenciales,menos de 1 año,2 años,PHP,empleado,universitario,si,no,si,pregrado,pesos,9600000,9000000,mi empleador,mi empleador,no tengo,si,2000000,no,27,el,intermedio,no,0,Cali
2016-01-13T16:27:20Z,empresa extranjera,otro,5 - 10,no,10 - 20%,40 - 50%,10 - 20%,10 - 20%,3 - 5 años,3 - 5 años,C++,contratista,universitario,si,si,si,pregrado,dolares,30000,3000000,yo,yo,no tengo,no,0,no,34,el,avanzado,no,0,Bogotá
2016-01-13T16:28:30Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,más de 10,no,80 - 90%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,2 años,Java,empleado,universitario,si,no,si,pregrado,pesos,48750000,39000000,mi empleador,mi empleador,no tengo,soy independiente,300000,no,22,el,avanzado,gay,0,Bogotá
2016-01-13T16:33:31Z,empresa Colombiana con mercado Colombiano,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",5 - 10,no,90 - 100%,no tengo responsabilidades de este tipo,80 - 90%,40 - 50%,1 año,3 - 5 años,C#,empleado,ningúno,si,no,si,bachiller,pesos,24000000,3240000,mi empleador,mi empleador,no tengo,si,2000000,no,23,el,intermedio,no,0,Bogotá
2016-01-13T16:34:40Z,soy independiente (freelance),"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",5 - 10,no,70 - 80%,10 - 20%,0 - 10%,no tengo responsabilidades gerenciales,menos de 1 año,5 - 10 años,JavaScript,empleado,ningúno,si,no,si,bachiller,dolares,78000,36000,no tengo,no tengo,no tengo,no,0,no,26,el,avanzado,no,0,Barranquilla
2016-01-13T16:38:29Z,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,60 - 70%,10 - 20%,20 - 30%,20 - 30%,3 - 5 años,3 - 5 años,JavaScript,empleado,universitario,si,si,si,pregrado,pesos,10000000,8000000,mi empleador,mi empleador,no tengo,si,5000000,no,28,el,intermedio,no,0,Cartagena
2016-01-13T16:47:05Z,empresa Colombiana con mercado global,consultoría y servicios de desarrollo de software a la medida,más de 10,no,80 - 90%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,3 - 5 años,Java,empleado,universitario,si,no,si,pregrado,pesos,4000000,3200000,mi empleador,mi empleador,no tengo,no,0,si,34,el,básico,Afrocolombiano o Afrodescendiente,1,Bogotá
