Timestamp,¿Para qué tipo de empresa trabaja?,La empresa para la que usted trabaja se dedica principalmente a,¿Cuantos años de fundada tiene la empresa para la que trabaja?,¿Tiene usted título de fundador en la empresa?,¿Qué porcentaje de su tiempo laboral se ocupa en tareas relacionadas a desarrollo de software?,¿Qué porcentaje de su tiempo laboral se ocupa en gerencia de proyectos?,¿Qué porcentaje de su tiempo laboral se ocupa en liderazgo técnico?,¿Qué porcentaje de su tiempo laboral se ocupa en gerencia de ingenieria?,¿Cuánto tiempo lleva en su cargo actual (incluyendo freelance)?,¿Cuántos años de experiencia en desarrollo de software profesional tiene?,¿En cuál de los siguientes lenguajes de programación ocupa la mayoría de su tiempo laboral?,Tipo de relación laboral,¿Tiene titulo universitario o técnico?,¿Estudío alguna carrera de PREgrado relacionada a ingeniería de sistemas?,¿Estudío alguna carrera de POSTgrado relacionada a ingeniería de sistemas?,¿Tomó clases de programación o algorítmia en la universidad?,¿Cuál es su máximo titulo alcanzado (graduado)?,¿A usted le pagan en pesos colombianos (COP) o dólares (USD)?,¿Cuanto es su salario ANUAL?,¿Cuanto era el salario ANUAL de su trabajo anterior?,¿Quién paga su seguro de salud?,¿Quién paga sus pensiones y cesantias?,"Si tiene acciones (opciones) en la empresa, que porcentaje de participación tiene",¿Trabaja usted en proyectos freelance a pesar de tener trabajo tiempo completo?,¿Cuanto fue el total de sus ingresos adicionales de proyectos freelance el año pasado?,¿Siente que su salario es justo?,¿Cuantos años tiene?,¿Con cual pronombre prefiere que se refieran a usted?,¿Cuál es su nivel de inglés para realizar conversaciones técnicas sobre software?,¿Se considera usted parte de una minoría racial o étnica?,¿Cuantos hijos tiene?,¿En que ciudad de Colombia vive?
1/13/2016 22:14:02,empresa Colombiana con mercado global,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",2 - 5,no,60 - 70%,20 - 30%,20 - 30%,no tengo responsabilidades gerenciales,menos de 1 año,10 - 15 años,Objective-C,empleado,universitario,si,no,si,pregrado,pesos,"$60,000,000.00","$70,000,000.00",yo,yo,menos de 0.5%,si,0,no,33,el,básico,no,0,Bogota 
1/13/2016 22:17:37,empresa Colombiana con mercado Colombiano,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",1,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,1 año,Java,contratista,universitario,si,no,si,pregrado,pesos,"$24,000,000.00","$12,000,000.00",yo,yo,no tengo,no,0,no,26,el,básico,no,0,Bogotá
1/13/2016 22:20:10,empresa Colombiana con mercado latinoamericano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,0 - 10%,0 - 10%,0 - 10%,70 - 80%,menos de 1 año,más de 15 años,Java,empleado,universitario,si,no,si,pregrado,pesos,"$120,000,000.00","$96,000,000.00",mi empleador,mi empleador,no tengo,no,0,si,44,el,intermedio,no,2,Medellín
1/13/2016 22:25:13,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,90 - 100%,20 - 30%,50 - 60%,no tengo responsabilidades gerenciales,3 - 5 años,5 - 10 años,C++,empleado,universitario,si,si,si,maestria,pesos,"$49,000,000.00","$28,000,000.00",mi empleador,mi empleador,no tengo,no,0,no,31,ella,intermedio,no,0,Cali
1/13/2016 22:35:13,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,0 - 10%,0 - 10%,3 - 5 años,10 - 15 años,JavaScript,empleado,universitario,si,si,si,pregrado,pesos,"$32,500,000.00","$35,100,000.00",mi empleador,mi empleador,no tengo,si,5000000,no,33,el,básico,no,0,Manizales
1/13/2016 22:41:17,empresa Colombiana con mercado latinoamericano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,30 - 40%,70 - 80%,30 - 40%,70 - 80%,menos de 1 año,10 - 15 años,Java,empleado,universitario,si,si,si,maestria,pesos,"$80,000,000.00","$89,000,000.00",mi empleador,no tengo,no tengo,si,15000000,si,42,el,intermedio,no,2,Cali
1/13/2016 22:45:51,empresa Colombiana con mercado latinoamericano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,10 - 15 años,10 - 15 años,C#,empleado,universitario,si,no,si,pregrado,pesos,"$50,000,000.00","$50,000,000.00",yo,mi empleador,no tengo,no,20000000,si,47,el,intermedio,no,0,Bogotá
1/13/2016 22:49:39,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,90 - 100%,no tengo responsabilidades de este tipo,10 - 20%,no tengo responsabilidades gerenciales,1 año,10 - 15 años,C#,empleado,ningúno,si,no,si,pregrado,pesos,"$55,000,000.00","$38,000,000.00",mi empleador,mi empleador,no tengo,no,0,si,37,el,nativo,no,1,Bogotá 
1/13/2016 23:19:02,empresa Colombiana con mercado Colombiano,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",menos de 1,no,80 - 90%,10 - 20%,10 - 20%,0 - 10%,menos de 1 año,5 - 10 años,JavaScript,empleado,ningúno,no,no,no,bachiller,pesos,"$80,000,000.00","$50,000,000.00",yo,yo,1 - 5%,no,15000000,no,25,el,avanzado,no,0,Medellín
1/13/2016 23:30:57,empresa Colombiana con mercado global,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,70 - 80%,no tengo responsabilidades de este tipo,0 - 10%,0 - 10%,1 año,3 - 5 años,Java,empleado,universitario,si,no,si,pregrado,pesos,"$34,000,000.00","$23,500,000.00",mi empleador,mi empleador,no tengo,no,0,no,24,el,intermedio,no,0,Cali
1/13/2016 23:32:59,empresa Colombiana con mercado latinoamericano,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",5 - 10,no,90 - 100%,no tengo responsabilidades de este tipo,20 - 30%,no tengo responsabilidades gerenciales,3 - 5 años,3 - 5 años,C#,empleado,universitario,si,si,si,maestria,pesos,"$53,000,000.00","$37,400,000.00",mi empleador,mi empleador,no tengo,no,0,no,27,el,intermedio,no,0,Bogotá
1/13/2016 23:46:54,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",5 - 10,no,50 - 60%,10 - 20%,10 - 20%,30 - 40%,5 - 10 años,5 - 10 años,VB6 - VB.NET,empleado,universitario,no,no,si,pregrado,pesos,"$1,650,000.00","$1,850,000.00",mi empleador,mi empleador,no tengo,no,0,no,33,el,básico,no,3,Pitalito
1/14/2016 0:01:39,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,90 - 100%,70 - 80%,90 - 100%,70 - 80%,10 - 15 años,5 - 10 años,HTML/CSS,contratista,universitario,si,no,si,pregrado,dolares,"$1,400.00","$7,000.00",yo,yo,no tengo,si,8000,no,32,el,intermedio,no,0,Bogotá
1/14/2016 0:03:46,soy independiente (freelance),consultoría y servicios de desarrollo de software a la medida,2 - 5,si,90 - 100%,90 - 100%,90 - 100%,80 - 90%,10 - 15 años,5 - 10 años,JavaScript,freelance,universitario,si,no,si,pregrado,pesos,"$5,000,000.00","$2,300,000.00",yo,yo,mas de 20%,si,18000000,no,32,el,avanzado,no,0,Bogotá
1/14/2016 0:26:08,empresa Colombiana con mercado Colombiano,otro,5 - 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,3 - 5 años,3 - 5 años,JavaScript,empleado,ningúno,si,no,si,bachiller,pesos,"$12,600,000.00","$10,000,000.00",mi empleador,mi empleador,no tengo,no,0,no,34,el,básico,no,0,medellin
1/14/2016 0:30:06,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,0 - 10%,60 - 70%,0 - 10%,0 - 10%,3 - 5 años,10 - 15 años,Java,empleado,universitario,si,no,si,pregrado,pesos,"$5,200,000.00","$2,950,000.00",yo,mi empleador,no tengo,no,0,no,35,el,intermedio,no,0,Medellín
1/14/2016 0:58:27,empresa Colombiana con mercado global,otro,más de 10,no,60 - 70%,80 - 90%,70 - 80%,80 - 90%,3 - 5 años,3 - 5 años,C#,empleado,universitario,si,no,si,pregrado,pesos,$60.00,$50.00,mi empleador,mi empleador,no tengo,si,20,no,30,el,intermedio,no,0,bogota
1/14/2016 1:13:23,empresa extranjera,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",2 - 5,no,90 - 100%,no tengo responsabilidades de este tipo,50 - 60%,no tengo responsabilidades gerenciales,menos de 1 año,3 - 5 años,JavaScript,contratista,ningúno,si,no,si,bachiller,dolares,"$30,000.00","$5,000.00",yo,no tengo,"tengo, pero no se cuanto",si,150,si,23,el,intermedio,no,0,Medellín 
1/14/2016 1:26:32,empresa Colombiana con mercado global,"servicio no tecnológico (banca, seguros, contabilidad, etc)",5 - 10,no,50 - 60%,30 - 40%,50 - 60%,10 - 20%,3 - 5 años,5 - 10 años,C#,empleado,universitario,si,no,si,pregrado,pesos,"$50,000,000.00","$40,000,000.00",mi empleador,mi empleador,no tengo,si,10000000,no,33,el,básico,no,0,cali
1/14/2016 1:40:50,empresa Colombiana con mercado global,otro,más de 10,no,50 - 60%,30 - 40%,20 - 30%,0 - 10%,10 - 15 años,10 - 15 años,PHP,empleado,universitario,si,no,si,pregrado,pesos,"$42,000,000.00","$26,000,000.00",mi empleador,mi empleador,no tengo,no,0,no,36,el,básico,no,2,Medellin
1/14/2016 2:21:16,empresa Colombiana con mercado latinoamericano,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,40 - 50%,10 - 20%,30 - 40%,no tengo responsabilidades gerenciales,3 - 5 años,5 - 10 años,Scala,empleado,universitario,si,si,si,maestria,pesos,"$50,000,000.00","$20,000,000.00",yo,yo,no tengo,no,0,si,26,el,avanzado,no,0,bogota
1/14/2016 2:41:09,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,90 - 100%,0 - 10%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,3 - 5 años,5 - 10 años,Asp.net,empleado,universitario,si,si,si,pregrado,pesos,"$3,000,000.00","$1,800,000.00",mi empleador,mi empleador,no tengo,si,2000000,no,33,el,ninguno,no,0,Bucaramanga 
1/14/2016 4:11:06,empresa Colombiana con mercado global,otro,5 - 10,si,30 - 40%,20 - 30%,20 - 30%,20 - 30%,5 - 10 años,más de 15 años,Swift (Apple programming language),empleado,universitario,si,no,si,maestria,pesos,"$102,000,000.00","$156,000,000.00",mi empleador,mi empleador,mas de 20%,no,0,si,37,el,avanzado,no,1,Envigado
1/14/2016 5:04:19,empresa extranjera,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",más de 10,no,50 - 60%,50 - 60%,80 - 90%,70 - 80%,2 años,10 - 15 años,Java,empleado,universitario,si,si,si,pregrado,dolares,"$65,000.00","$60,000,000.00",yo,yo,no tengo,si,10000,si,34,el,intermedio,no,0,medellin
1/14/2016 5:12:30,empresa Colombiana con mercado Colombiano,otro,5 - 10,no,40 - 50%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,2 años,Genexus,empleado,universitario,si,no,si,pregrado,pesos,"$15,600,000.00","$15,600,000.00",mi empleador,mi empleador,no tengo,no,300000,no,25,el,intermedio,no,0,Pereira
1/14/2016 5:45:16,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,30 - 40%,30 - 40%,10 - 20%,no tengo responsabilidades gerenciales,3 - 5 años,5 - 10 años,"PL-SQL, Oracle Forms",empleado,universitario,si,no,si,maestria,pesos,"$38,400,000.00","$27,600,000.00",mi empleador,mi empleador,no tengo,no,0,no,34,el,avanzado,no,0,Medellín
1/14/2016 5:53:07,empresa Colombiana con mercado latinoamericano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,60 - 70%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,3 - 5 años,Java,empleado,universitario,si,no,si,pregrado,pesos,"$2,800,000.00","$1,800,000.00",mi empleador,mi empleador,no tengo,no,0,si,23,el,intermedio,no,0,Medellin
1/14/2016 6:36:49,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",2 - 5,no,0 - 10%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,5 - 10 años,5 - 10 años,Python,empleado,universitario,no,si,si,pregrado,pesos,"$2,700,000.00","$2,200,000.00",mi empleador,mi empleador,no tengo,si,8000000,si,32,el,avanzado,Afrocolombiano o Afrodescendiente,0,CALI
1/14/2016 6:46:47,empresa Colombiana con mercado latinoamericano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,30 - 40%,20 - 30%,20 - 30%,no tengo responsabilidades gerenciales,menos de 1 año,5 - 10 años,C#,empleado,universitario,no,no,si,pregrado,pesos,"$56,000,000.00","$45,000,000.00",mi empleador,mi empleador,no tengo,no,0,si,34,el,intermedio,no,0,Bogotá 
1/14/2016 6:56:50,empresa Colombiana con mercado EEUU,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,80 - 90%,10 - 20%,10 - 20%,no tengo responsabilidades gerenciales,1 año,1 año,PHP,contratista,universitario,si,no,si,pregrado,pesos,"$25,200,000.00",$0.00,yo,yo,no tengo,no,0,si,26,ella,intermedio,no,0,Cali
1/14/2016 6:56:57,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,1 año,3 - 5 años,Apex (Salesforce),empleado,universitario,si,no,si,pregrado,pesos,"$45,500,000.00","$24,700,000.00",mi empleador,mi empleador,no tengo,si,2000000,si,27,el,intermedio,no,0,Medellín 
1/14/2016 7:00:10,empresa Colombiana con mercado global,consultoría y servicios de desarrollo de software a la medida,más de 10,no,70 - 80%,no tengo responsabilidades de este tipo,10 - 20%,no tengo responsabilidades gerenciales,1 año,3 - 5 años,Ruby,empleado,universitario,no,no,si,pregrado,pesos,"$52,000,000.00","$32,500,000.00",mi empleador,mi empleador,no tengo,no,0,si,30,el,avanzado,no,0,Medellín
1/14/2016 7:02:22,empresa Colombiana con mercado Colombiano,otro,más de 10,no,50 - 60%,20 - 30%,0 - 10%,no tengo responsabilidades gerenciales,1 año,3 - 5 años,"Ladder, grafcet ",empleado,universitario,si,no,si,pregrado,pesos,"$20,000,000.00","$10,000,000.00",mi empleador,mi empleador,no tengo,no,0,no,31,el,intermedio,no,1,Bogotá
1/14/2016 7:09:07,empresa Colombiana con mercado latinoamericano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,80 - 90%,0 - 10%,0 - 10%,no tengo responsabilidades gerenciales,2 años,5 - 10 años,Java,empleado,universitario,si,no,si,pregrado,pesos,"$2,900,000.00","$2,700,000.00",mi empleador,mi empleador,no tengo,no,0,no,34,el,avanzado,no,1,cali
1/14/2016 7:12:29,empresa Colombiana con mercado latinoamericano,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,10 - 20%,no tengo responsabilidades gerenciales,2 años,2 años,C#,empleado,universitario,si,no,si,pregrado,pesos,"$22,000,000.00",$0.00,yo,mi empleador,no tengo,no,0,no,25,el,básico,no,0,Cali
1/14/2016 7:12:53,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,60 - 70%,10 - 20%,0 - 10%,no tengo responsabilidades gerenciales,2 años,5 - 10 años,PHP,empleado,universitario,si,no,si,pregrado,pesos,"$3,600,000.00","$2,800,000.00",mi empleador,mi empleador,no tengo,si,2000000,si,30,el,intermedio,no,1,Bogota
1/14/2016 7:20:19,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,70 - 80%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,1 año,1 año,Java,empleado,universitario,si,no,si,bachiller,pesos,"$24,000,000.00","$16,000,000.00",mi empleador,mi empleador,no tengo,si,2000000,no,24,el,básico,no,0,Bogota
1/14/2016 7:25:19,empresa Colombiana con mercado latinoamericano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,80 - 90%,no tengo responsabilidades de este tipo,10 - 20%,no tengo responsabilidades gerenciales,2 años,5 - 10 años,PHP,empleado,universitario,si,si,si,pregrado,pesos,"$3,800,000.00","$25,000,000.00",mi empleador,mi empleador,no tengo,si,1500000,no,32,el,ninguno,no,1,medellin
1/14/2016 7:29:52,soy independiente (freelance),consultoría y servicios de desarrollo de software a la medida,2 - 5,si,90 - 100%,no tengo responsabilidades de este tipo,90 - 100%,no tengo responsabilidades gerenciales,2 años,más de 15 años,Java,contratista,universitario,si,si,si,pregrado,pesos,"$46,000,000.00","$65,000,000.00",yo,yo,mas de 20%,soy independiente,46000000,no,36,el,intermedio,no,0,Medellin
1/14/2016 7:31:04,empresa extranjera,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",5 - 10,no,50 - 60%,20 - 30%,20 - 30%,40 - 50%,10 - 15 años,10 - 15 años,Java,empleado,universitario,si,si,si,maestria,pesos,"$92,000,000.00","$72,618,000.00",mi empleador,mi empleador,"tengo, pero no se cuanto",si,0,si,30,el,avanzado,no,1,Bogotá
1/14/2016 7:40:03,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,30 - 40%,10 - 20%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,2 años,2 años,Java,empleado,universitario,si,no,si,pregrado,pesos,"$18,000,000.00","$8,400,000.00",mi empleador,mi empleador,no tengo,no,0,no,25,el,ninguno,no,1,Bogotá
1/14/2016 7:43:02,empresa Colombiana con mercado Colombiano,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",más de 10,no,70 - 80%,10 - 20%,30 - 40%,0 - 10%,2 años,3 - 5 años,Java,empleado,universitario,si,no,si,pregrado,pesos,"$2,250,000.00","$800,000.00",mi empleador,mi empleador,no tengo,no,250000,no,30,el,básico,no,0,Medellín
1/14/2016 7:44:38,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,80 - 90%,0 - 10%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,2 años,2 años,PHP,empleado,universitario,si,no,si,pregrado,pesos,"$18,000,000.00","$7,200,000.00",yo,yo,no tengo,si,800000,no,29,el,intermedio,no,0,Ibague
1/14/2016 7:51:08,empresa Colombiana con mercado global,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,0 - 10%,90 - 100%,20 - 30%,90 - 100%,3 - 5 años,menos de 1 año,Ninguna,empleado,universitario,si,si,si,pregrado,pesos,"$70,000,000.00","$35,000,000.00",yo,yo,no tengo,si,0,no,29,el,avanzado,no,0,Bogota
1/14/2016 7:53:03,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,menos de 1,no,60 - 70%,no tengo responsabilidades de este tipo,40 - 50%,no tengo responsabilidades gerenciales,3 - 5 años,3 - 5 años,HTML/CSS,contratista,universitario,si,no,si,pregrado,pesos,"$14,400,000.00","$8,000,000.00",yo,yo,no tengo,si,2000000,no,25,el,avanzado,no,0,Cartagena
1/14/2016 7:57:08,empresa extranjera,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",1,no,50 - 60%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,1 año,10 - 15 años,JavaScript,empleado,ningúno,si,no,si,bachiller,dolares,"$52,000.00","$37,000.00",mi empleador,yo,"tengo, pero no se cuanto",si,4000,si,34,el,avanzado,no,1,Medellin
1/14/2016 7:59:32,empresa Colombiana con mercado Colombiano,otro,más de 10,no,60 - 70%,20 - 30%,20 - 30%,0 - 10%,2 años,2 años,C#,empleado,técnico,si,no,si,pregrado,pesos,"$13,000,000.00","$13,000,000.00",mi empleador,mi empleador,no tengo,no,0,no,20,el,intermedio,no,0,sabaneta
1/14/2016 8:01:37,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,90 - 100%,no tengo responsabilidades de este tipo,30 - 40%,no tengo responsabilidades gerenciales,menos de 1 año,3 - 5 años,Java,empleado,universitario,si,no,si,pregrado,pesos,"$36,000,000.00","$31,200,000.00",mi empleador,mi empleador,no tengo,no,0,no,23,el,intermedio,no,0,Medellín
1/14/2016 8:07:34,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,40 - 50%,no tengo responsabilidades de este tipo,0 - 10%,0 - 10%,2 años,1 año,Java,empleado,universitario,si,no,si,pregrado,pesos,"$15,000,000.00","$15,000,000.00",yo,yo,no tengo,no,0,no,24,el,básico,no,0,Cali
1/14/2016 8:09:23,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,80 - 90%,20 - 30%,20 - 30%,no tengo responsabilidades gerenciales,3 - 5 años,3 - 5 años,Delphi,empleado,universitario,si,no,si,pregrado,pesos,"$24,000,000.00","$18,000,000.00",mi empleador,mi empleador,no tengo,no,0,no,27,el,básico,no,0,Medellín
1/14/2016 8:10:15,soy independiente (freelance),soy independiente,soy independiente,si,30 - 40%,10 - 20%,0 - 10%,30 - 40%,2 años,2 años,JavaScript,freelance,universitario,si,no,si,pregrado,pesos,"$22,800,000.00","$22,800,000.00",yo,yo,no tengo,soy independiente,0,no,27,el,intermedio,no,0,Pereira
1/14/2016 8:10:34,empresa Colombiana con mercado global,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,60 - 70%,20 - 30%,20 - 30%,0 - 10%,2 años,5 - 10 años,C#,contratista,universitario,si,no,si,pregrado,pesos,"$45,000,000.00","$30,000,000.00",mi empleador,mi empleador,no tengo,no,0,no,28,el,básico,no,0,Bogotá
1/14/2016 8:44:51,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,menos de 1 año,Java,empleado,técnico,no,no,no,bachiller,pesos,"$7,734,000.00","$10,000,000.00",mi empleador,no tengo,no tengo,no,0,si,32,el,básico,no,2,Ibagué	
1/14/2016 8:16:04,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,30 - 40%,10 - 20%,40 - 50%,no tengo responsabilidades gerenciales,3 - 5 años,10 - 15 años,C#,empleado,universitario,si,no,si,maestria,pesos,"$64,800,000.00","$30,000,000.00",mi empleador,mi empleador,no tengo,si,5000000,no,35,el,básico,no,0,Medellin
1/14/2016 8:20:36,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,70 - 80%,0 - 10%,10 - 20%,no tengo responsabilidades gerenciales,3 - 5 años,3 - 5 años,C#,empleado,universitario,si,no,si,pregrado,pesos,"$40,500,000.00","$37,050,000.00",mi empleador,mi empleador,no tengo,no,0,no,26,el,básico,no,0,Medellín
1/14/2016 8:21:37,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,90 - 100%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,2 años,3 - 5 años,PHP,empleado,ningúno,si,no,si,bachiller,pesos,"$36,000,000.00","$24,000,000.00",mi empleador,mi empleador,no tengo,si,2000000,si,25,el,ninguno,no,0,Bogota
1/14/2016 8:25:52,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,más de 10,si,10 - 20%,60 - 70%,30 - 40%,0 - 10%,1 año,más de 15 años,C#,empleado,universitario,si,si,si,pregrado,pesos,"$44,200,000.00","$39,000,000.00",mi empleador,mi empleador,mas de 20%,no,0,no,41,el,intermedio,no,3,	Cartagena
1/14/2016 8:29:02,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,40 - 50%,0 - 10%,20 - 30%,no tengo responsabilidades gerenciales,1 año,2 años,HTML/CSS,empleado,universitario,si,no,si,pregrado,pesos,"$21,000,000.00","$29,000,000.00",mi empleador,mi empleador,no tengo,no,0,no,25,el,intermedio,no,0,Medellín
1/14/2016 8:31:20,empresa Colombiana con mercado EEUU,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,80 - 90%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,3 - 5 años,2 años,JavaScript,empleado,universitario,si,no,si,pregrado,pesos,"$15,000,000.00","$12,000,000.00",mi empleador,mi empleador,no tengo,si,6000000,no,30,el,nativo,no,0,Barranquilla
1/14/2016 8:32:03,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,70 - 80%,10 - 20%,0 - 10%,no tengo responsabilidades gerenciales,2 años,3 - 5 años,Oracle BI,empleado,universitario,si,no,si,pregrado,pesos,"$34,100,000.00","$9,100,000.00",mi empleador,mi empleador,no tengo,no,0,si,26,el,ninguno,no,0,Cali
1/14/2016 8:42:14,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,menos de 1 año,Java,empleado,universitario,si,no,si,pregrado,pesos,"$10,000,000.00","$2,000,000.00",mi empleador,mi empleador,no tengo,si,0,no,20,el,intermedio,no,0,Ibagué
1/14/2016 8:45:57,empresa Colombiana con mercado latinoamericano,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",más de 10,no,60 - 70%,10 - 20%,20 - 30%,10 - 20%,3 - 5 años,3 - 5 años,Java,empleado,ningúno,si,no,si,pregrado,pesos,"$30,000,000.00","$21,600,000.00",mi empleador,mi empleador,no tengo,no,0,no,27,el,avanzado,no,0,Bogotá
